   ELE  io          N shell   l shell   eth                e0                 Sigma_0            y_a                p                  y_w                
    10   7                   2         0         1.1320E+02         3.0920E+01         4.1900E+01         1.1390E+01         5.5540E+00         0.0000E+00
    10   7                   1         0         9.4800E+02         2.3600E+02         3.0270E+01         6.7340E+01         1.4220E+00         0.0000E+00
    10   6                   2         1         1.2620E+02         3.3160E+01         1.9620E+02         7.3970E+01         3.5630E+00         2.8950E-01
    10   6                   2         0         1.4150E+02         2.6150E+01         5.4210E+01         1.1170E+01         5.9070E+00         0.0000E+00
    10   6                   1         0         9.8730E+02         2.3430E+02         3.0970E+01         6.9070E+01         1.4160E+00         0.0000E+00
    10   5                   2         1         1.5790E+02         2.7400E+01         1.7170E+02         6.4230E+01         3.8190E+00         1.6800E-01
    10   5                   2         0         1.7190E+02         2.4960E+01         5.5750E+01         1.4270E+01         5.5620E+00         0.0000E+00
    10   5                   1         0         1.0310E+03         2.3080E+02         3.2320E+01         7.1670E+01         1.4110E+00         0.0000E+00
    10   4                   2         0         2.0730E+02         2.8220E+01         4.9780E+01         2.6000E+01         4.5000E+00         0.0000E+00
    10   4                   1         0         1.0780E+03         1.8860E+02         5.0110E+01         5.0000E+01         1.6500E+00         0.0000E+00
    10   3                   2         0         2.3910E+02         2.8590E+01         2.8970E+01         3.8360E+01         3.9920E+00         0.0000E+00
    10   3                   1         0         1.1250E+03         2.1930E+02         3.7190E+01         8.1810E+01         1.3960E+00         0.0000E+00
    10   2                   1         0         1.1960E+03         1.5860E+02         6.6950E+01         3.3520E+01         2.0020E+00         0.0000E+00
    10   1                   1         0         1.3620E+03         4.3040E+01         5.4750E+02         3.2880E+01         2.9630E+00         0.0000E+00
na  11  11                   3         0         5.1390E+00         5.9680E+00         1.4600E+00         2.5570E+07         3.7890E+00         0.0000E+00
    11  11                   2         1         3.8140E+01         3.6550E+01         2.4860E+02         3.2220E+02         3.5700E+00         1.4650E-01
    11  11                   2         0         7.0840E+01         4.5370E+01         1.1420E+01         2.3950E+02         3.3800E+00         0.0000E+00
    11  11                   1         0         1.0790E+03         4.2160E+02         1.1190E+01         5.6420E+07         7.7360E-01         0.0000E+00
    11  10                   2         1         4.7290E+01         3.9110E+01         3.5510E+02         2.2570E+01         4.6430E+00         2.9000E-01
    11  10                   2         0         7.3470E+01         3.9390E+01         2.6290E+01         1.1030E+01         5.6180E+00         0.0000E+00
    11  10                   1         0         1.0740E+03         3.2660E+02         1.8890E+01         2.5270E+02         1.1200E+00         0.0000E+00
    11   9                   2         1         7.1620E+01         3.9570E+01         2.7480E+02         5.0000E+01         4.0000E+00         3.0000E-01
    11   9                   2         0         9.9450E+01         4.1300E+01         1.9330E+01         2.6000E+01         4.5000E+00         0.0000E+00
    11   9                   1         0         1.1100E+03         2.4260E+02         3.4660E+01         5.0000E+01         1.6500E+00         0.0000E+00
    11   8                   2         1         9.8920E+01         4.3140E+01         2.2320E+02         8.3520E+01         3.5110E+00         1.6440E-01
    11   8                   2         0         1.2690E+02         3.8070E+01         3.1440E+01         1.2500E+01         5.4050E+00         0.0000E+00
    11   8                   1         0         1.1430E+03         2.8410E+02         2.5510E+01         6.9770E+01         1.4140E+00         0.0000E+00
    11   7                   2         1         1.3840E+02         3.5230E+01         3.0280E+02         5.0000E+01         4.0000E+00         3.0000E-01
    11   7                   2         0         1.5670E+02         3.8680E+01         2.6070E+01         2.6000E+01         4.5000E+00         0.0000E+00
    11   7                   1         0         1.1850E+03         2.3600E+02         3.7530E+01         5.0000E+01         1.6500E+00         0.0000E+00
    11   6                   2         1         1.7220E+02         4.2120E+01         1.6500E+02         9.6490E+01         3.3670E+00         2.1820E-01
    11   6                   2         0         1.8990E+02         3.3030E+01         4.2180E+01         1.3770E+01         5.4580E+00         0.0000E+00
    11   6                   1         0         1.2300E+03         2.8060E+02         2.6540E+01         7.2370E+01         1.4050E+00         0.0000E+00
    11   5                   2         1         2.0850E+02         3.5520E+01         1.3740E+02         7.0620E+01         3.6750E+00         1.6130E-01
    11   5                   2         0         2.2440E+02         2.9470E+01         4.8020E+01         1.6210E+01         5.3950E+00         0.0000E+00
    11   5                   1         0         1.2810E+03         2.7770E+02         2.7450E+01         7.5120E+01         1.3970E+00         0.0000E+00
    11   4                   2         0         2.6420E+02         2.0970E+01         6.1270E+01         2.6440E+01         5.2460E+00         0.0000E+00
    11   4                   1         0         1.3350E+03         2.4640E+02         3.6130E+01         4.9680E+01         1.5790E+00         0.0000E+00
    11   3                   2         0         2.9990E+02         1.7580E+01         4.5310E+01         4.5490E+01         4.6890E+00         0.0000E+00
    11   3                   1         0         1.3860E+03         2.4060E+02         3.8500E+01         5.1980E+01         1.5750E+00         0.0000E+00
    11   2                   1         0         1.4650E+03         2.2680E+02         3.9950E+01         5.3150E+01         1.6780E+00         0.0000E+00
    11   1                   1         0         1.6490E+03         5.2110E+01         4.5250E+02         3.2880E+01         2.9630E+00         0.0000E+00
mg  12  12                   3         0         7.6460E+00         9.3930E+00         3.0340E+00         2.6250E+07         3.9230E+00         0.0000E+00
    12  12                   2         1         5.4900E+01         4.9370E+01         2.0230E+02         1.0790E+04         2.9600E+00         1.4630E-02
    12  12                   2         0         9.4000E+01         4.5870E+01         1.6710E+01         2.3890E+01         4.7420E+00         0.0000E+00
    12  12                   1         0         1.3110E+03         2.7110E+02         3.5610E+01         2.3740E+01         1.9520E+00         0.0000E+00
    12  11                   3         0         1.5040E+01         8.1390E+00         3.2780E+00         4.3410E+07         3.6100E+00         0.0000E+00
    12  11                   2         1         6.5690E+01         4.9400E+01         2.0490E+02         4.1120E+03         2.9950E+00         2.2230E-05
    12  11                   2         0         9.8810E+01         5.1420E+01         1.2900E+01         5.7750E+01         3.9030E+00         0.0000E+00
    12  11                   1         0         1.3040E+03         3.7090E+02         1.7670E+01         1.3460E+02         1.2250E+00         0.0000E+00
    12  10                   2         1         8.0140E+01         5.3190E+01         2.1040E+02         7.8130E+01         3.6300E+00         2.8510E-01
    12  10                   2         0         1.1110E+02         4.8040E+01         1.9140E+01         1.6130E+01         5.0500E+00         0.0000E+00
